ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/amendments/0/id,releases/0/contracts/0/amendments/0/date,releases/0/contracts/0/amendments/0/rationale
ocds-hu01ve-7909294,ocds-hu01ve-7909294-01,2049219,260388,2021-02-11T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7921963,ocds-hu01ve-7921963-01,1861359,247145,2021-05-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7904463,ocds-hu01ve-7904463-01,1853398,262896,2012-11-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7922411,ocds-hu01ve-7922411-01,1911806,255317,2021-01-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7903225,ocds-hu01ve-7903225-01,1836996,251556,2021-06-24T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7915881,ocds-hu01ve-7915881-01,1933244,256548,2021-09-13T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7915881,ocds-hu01ve-7915881-01,1933244,253860,2021-04-30T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7917293,ocds-hu01ve-7917293-01,1827936,253242,2021-06-25T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7905012,ocds-hu01ve-7905012-01,1844810,258566,2021-10-04T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7899637,ocds-hu01ve-7899637-01,1843788,236823,2020-12-23T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7899637,ocds-hu01ve-7899637-01,1843788,236821,2020-11-24T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7915808,ocds-hu01ve-7915808-01,1969566,251492,2021-04-07T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7885623,ocds-hu01ve-7885623-01,1826322,240169,2021-02-25T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7885623,ocds-hu01ve-7885623-01,1826322,250087,2021-06-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7885623,ocds-hu01ve-7885623-01,1826322,252489,2021-08-06T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7890189,ocds-hu01ve-7890189-01,2031851,258109,2021-04-28T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7925973,ocds-hu01ve-7925973-01,1812844,240658,2021-03-03T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7891650,ocds-hu01ve-7891650-01,1836039,270578,2022-02-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7985055,ocds-hu01ve-7985055-01,1872454,271890,2022-03-15T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7889876,ocds-hu01ve-7889876-01,2053321,260578,2021-11-04T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7894846,ocds-hu01ve-7894846-01,2087784,265244,2022-01-17T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7900908,ocds-hu01ve-7900908-01,1824474,239288,2021-02-12T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7909912,ocds-hu01ve-7909912-01,1810407,253019,2020-11-03T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7912719,ocds-hu01ve-7912719-01,1904795,257793,2021-05-17T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7896733,ocds-hu01ve-7896733-01,1835784,252636,2021-07-20T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7927866,ocds-hu01ve-7927866-01,1885919,264317,2021-12-30T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7922040,ocds-hu01ve-7922040-01,1831919,247294,2021-05-12T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7935403,ocds-hu01ve-7935403-01,2143337,271402,2021-05-13T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7935325,ocds-hu01ve-7935325-01,1829952,250618,2021-05-26T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7921299,ocds-hu01ve-7921299-01,1850069,261759,2021-12-15T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7909230,ocds-hu01ve-7909230-01,1902771,243245,2021-02-01T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7898402,ocds-hu01ve-7898402-01,1835691,258010,2021-08-31T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7924012,ocds-hu01ve-7924012-01,1913834,254659,2021-08-05T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7888340,ocds-hu01ve-7888340-01,1869643,254165,2021-08-18T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7903090,ocds-hu01ve-7903090-01,1819040,249740,2021-05-12T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7923029,ocds-hu01ve-7923029-01,2002364,254688,2021-03-01T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7911194,ocds-hu01ve-7911194-01,1864790,245986,2021-04-12T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7911194,ocds-hu01ve-7911194-01,1864790,245965,2021-04-12T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7911194,ocds-hu01ve-7911194-01,1864790,250329,2021-06-23T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7901997,ocds-hu01ve-7901997-01,1804782,236354,2020-12-18T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7934757,ocds-hu01ve-7934757-01,1835840,258177,2021-01-05T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7884763,ocds-hu01ve-7884763-01,1853349,263773,2021-03-05T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7890479,ocds-hu01ve-7890479-01,1817413,247119,2021-05-07T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7902081,ocds-hu01ve-7902081-01,1861013,261492,2021-02-02T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7929605,ocds-hu01ve-7929605-01,1840310,241318,2021-01-22T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7905583,ocds-hu01ve-7905583-01,1853924,239940,2021-01-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7910018,ocds-hu01ve-7910018-01,1822809,243156,2021-03-25T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7897280,ocds-hu01ve-7897280-01,1875549,251494,2021-06-16T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7897280,ocds-hu01ve-7897280-01,1875549,251106,2021-06-16T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7918179,ocds-hu01ve-7918179-01,1830155,239932,2021-02-17T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7894585,ocds-hu01ve-7894585-01,1798411,247188,2021-02-04T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7901547,ocds-hu01ve-7901547-01,1897412,254199,2021-06-15T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7897636,ocds-hu01ve-7897636-01,1837897,259323,2021-10-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7897636,ocds-hu01ve-7897636-01,1837897,269361,2022-01-21T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7911281,ocds-hu01ve-7911281-01,1864796,252577,2021-07-19T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7914010,ocds-hu01ve-7914010-01,2083649,265033,2021-12-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7900625,ocds-hu01ve-7900625-01,2064215,262676,2021-04-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7880439,ocds-hu01ve-7880439-01,1928562,258432,2021-10-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7910822,ocds-hu01ve-7910822-01,1836764,268510,2021-12-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7910822,ocds-hu01ve-7910822-01,1836764,266123,2021-12-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263922,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263868,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263992,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264077,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264095,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264006,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263961,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264092,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264086,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263853,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264094,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264112,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264075,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263951,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264046,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263930,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264127,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264071,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263998,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264064,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263914,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264117,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264019,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263974,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264101,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264042,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264114,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264090,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264052,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264048,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263800,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263937,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263954,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264009,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264103,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264123,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264012,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263958,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263989,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264099,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263840,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264097,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264060,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263978,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263860,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264001,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263965,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264080,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264015,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263847,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264069,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264044,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264084,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264110,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264081,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263818,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264050,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263894,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264088,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263890,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263968,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264120,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263986,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264073,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264056,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263824,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264062,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263982,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263884,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264108,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263887,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263995,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264067,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263832,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264054,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263918,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263971,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263810,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263905,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263909,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264058,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264065,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,264106,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7908050,ocds-hu01ve-7908050-01,1811872,263900,2021-12-22T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7879415,ocds-hu01ve-7879415-01,1801882,249787,2021-06-29T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7941010,ocds-hu01ve-7941010-01,1864878,258824,2021-10-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7915437,ocds-hu01ve-7915437-01,1836537,249786,2021-06-29T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7906744,ocds-hu01ve-7906744-01,1819901,260421,2021-07-21T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7895702,ocds-hu01ve-7895702-01,1888913,240758,2020-12-14T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-8137648,ocds-hu01ve-8137648-01,1964531,257247,2021-07-28T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7870153,ocds-hu01ve-7870153-01,1990145,253588,2021-07-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7891035,ocds-hu01ve-7891035-01,1844312,264511,2022-01-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7912129,ocds-hu01ve-7912129-01,1968118,254097,2021-07-26T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7921562,ocds-hu01ve-7921562-01,1850387,252771,2021-05-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7912624,ocds-hu01ve-7912624-01,2079593,269013,2021-12-30T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7998688,ocds-hu01ve-7998688-01,2095315,266306,2021-09-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,255537,2021-09-01T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7897727,ocds-hu01ve-7897727-01,2141501,271120,2021-08-26T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7916314,ocds-hu01ve-7916314-01,1909095,260648,2021-11-10T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-8003948,ocds-hu01ve-8003948-01,1843649,267926,2021-10-06T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-8003948,ocds-hu01ve-8003948-01,1843649,267928,2022-01-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7848366,ocds-hu01ve-7848366-01,1811578,243698,2021-02-09T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7896197,ocds-hu01ve-7896197-01,1862254,245305,2021-04-16T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7918459,ocds-hu01ve-7918459-01,1825228,245783,2021-01-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7895071,ocds-hu01ve-7895071-01,1979397,254307,2021-07-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7901797,ocds-hu01ve-7901797-01,1948740,248745,2021-05-26T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
