ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/items/0/id,releases/0/contracts/0/items/0/relatedLot,releases/0/contracts/0/items/0/description,releases/0/contracts/0/items/0/unit/value/amount,releases/0/contracts/0/items/0/unit/value/currency,releases/0/contracts/0/items/0/classification/id,releases/0/contracts/0/items/0/classification/description,releases/0/contracts/0/items/0/classification/scheme,releases/0/contracts/0/items/0/classification/uri
ocds-hu01ve-7913568,ocds-hu01ve-7913568-01,1886296,84761525E7,84761525E7,"PROCEDURA APERTA, AI SENSI DELL'ART. 60 DEL D.LGS. N. 50/2016, PER L'AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE PERIODICA E DI MANUTENZIONE ORDINARIA E STRAORDINARIA EXTRA CANONE DELLE AREE A VERDE A SERVIZIO DEGLI IMMOBILI DI PROPRIETÀ DELLA FONDAZIONE E.N.P.A.M. ED IN USUFRUTTO AD ENPAM REAL ESTATE S.R.L. SITI NELL'AREA GEOGRAFICA NORD ITALIA.",256930,EUR,77311000-3,SERVIZI DI MANUTENZIONE DI GIARDINI ORNAMENTALI O RICREATIVI,CPV,https://dati.anticorruzione.it/data/cpv/77311000-3
ocds-hu01ve-7909477,ocds-hu01ve-7909477-01,1937325,84715976FF,84715976FF,ADESIONE LOTTO 8,162000,EUR,33182100-0,DEFIBRILLATORE CARDIACO,CPV,https://dati.anticorruzione.it/data/cpv/33182100-0
ocds-hu01ve-7901589,ocds-hu01ve-7901589-01,1839495,84625182C6,84625182C6,FORNITURA DI ARMADI CASELARI 6 VOLUMI PROGETTO PON INTERVENTI DI RIQUALIFICAZIONE DEGLI EDIFICI SCOLASTICI,9083.36,EUR,39152000-2,SCAFFALATURE MOBILI,CPV,https://dati.anticorruzione.it/data/cpv/39152000-2
ocds-hu01ve-7919115,ocds-hu01ve-7919115-01,2060108,8482989FF6,8482989FF6,/AFFIDAMENTO MEDIANTE APPALTO DEL SERVIZIO DI GESTIONE DEL TEATRO DI MEANO (TRENTO) E DELLE ATTIVITA' ARTISTICO-TEATRALI,622500,EUR,92320000-0,SERVIZI DI GESTIONE DI INFRASTRUTTURE ARTISTICHE,CPV,https://dati.anticorruzione.it/data/cpv/92320000-0
ocds-hu01ve-7916542,ocds-hu01ve-7916542-01,1888036,8479954769,8479954769,MANUTENZIONE STRAORDINARIA CENTRALE TELEFONICA,43800,EUR,50332000-1,SERVIZI DI MANUTENZIONE DI INFRASTRUTTURE PER TELECOMUNICAZIONI,CPV,https://dati.anticorruzione.it/data/cpv/50332000-1
ocds-hu01ve-7903826,ocds-hu01ve-7903826-01,1816070,8465168D9C,8465168D9C,INTERVENTI DI RINFORZO INFISSI ESTERNI AL CORPO DI GUARDIA N. 72 DI P.G. PER LE ESIGENZE DEL COMSEV - E.F. 2020,49891.36,EUR,45341000-9,INSTALLAZIONE DI RINGHIERE,CPV,https://dati.anticorruzione.it/data/cpv/45341000-9
ocds-hu01ve-7891800,ocds-hu01ve-7891800-01,1811304,8454038CD8,8454038CD8,ASSISTENZA DOMICILIARE RIVOLTA AI MINORI,180952.38,EUR,85312400-3,SERVIZI DI ASSISTENZA SOCIALE NON PRESTATI DA ISTITUTI RESIDENZIALI,CPV,https://dati.anticorruzione.it/data/cpv/85312400-3
ocds-hu01ve-7891800,ocds-hu01ve-7891800-01,1811301,8454077D07,8454077D07,SERVIZI DI TUTELA PER MINORI,152380.95,EUR,85312400-3,SERVIZI DI ASSISTENZA SOCIALE NON PRESTATI DA ISTITUTI RESIDENZIALI,CPV,https://dati.anticorruzione.it/data/cpv/85312400-3
ocds-hu01ve-7861001,ocds-hu01ve-7861001-01,1892590,8416192D56,8416192D56,"AUTOMEZZI A VASCA DA 5/6 MC, CON COSTIPATORE, ALLESTITI SU TELAIO TIPO IVECO 35, CON ALZAVOLTABIDONI POSTERIORE",96000,EUR,34144510-6,AUTOVEICOLI PER IL TRASPORTO DI RIFIUTI,CPV,https://dati.anticorruzione.it/data/cpv/34144510-6
ocds-hu01ve-7861001,ocds-hu01ve-7861001-01,1892561,8416180372,8416180372,"AUTOMEZZI A VASCA DA 2,5/2,8 MC ALLESTITA SU TELAIO TIPO PIAGGIO PORTER",64000,EUR,34144510-6,AUTOVEICOLI PER IL TRASPORTO DI RIFIUTI,CPV,https://dati.anticorruzione.it/data/cpv/34144510-6
ocds-hu01ve-7883718,ocds-hu01ve-7883718-01,1802368,84415879F5,84415879F5,"ADESIONE LOTTO 15-RETE COMPOSITA IN POLIPROPILENE E MATERIALE SINTETICO RIASSORBIBILE, PROVVISTA DI SISTEMA DI POSIZIONAMENTO",54544.32,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7904387,ocds-hu01ve-7904387-01,1881670,8465812112,8465812112,FORNITURA DI VASONI GRADUATI,3825,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7904387,ocds-hu01ve-7904387-01,1881890,8465897735,8465897735,FORNITURA DI CONTENITORE COPROLOGICO,6600,EUR,33141600-6,"RECIPIENTI E SACCHE DI RACCOLTA, MATERIALE DI DRENAGGIO",CPV,https://dati.anticorruzione.it/data/cpv/33141600-6
ocds-hu01ve-7904387,ocds-hu01ve-7904387-01,1881686,8465828E42,8465828E42,FORNITURA DI SACCHETTI PER VOMITO,18300,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7904387,ocds-hu01ve-7904387-01,1881623,84657741B6,84657741B6,FORNITURA DI BACINELLE RENIFORMI MONOUSO ,45000,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7912551,ocds-hu01ve-7912551-01,1860041,8475081217,8475081217,"LAVORI DI ADEGUAMENTO SISMICO DEI CORPI L, N E COLLEGATI DELL'OSPEDALE DI TORRETTE",2421068.25,EUR,45210000-2,LAVORI GENERALI DI COSTRUZIONE DI EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/45210000-2
ocds-hu01ve-7920260,ocds-hu01ve-7920260-01,1843090,8484535BC4,8484535BC4,ATTIVITÀ DI FATTIBILITÀ TECNICO ECONOMICA STAZIONE DI PESCARA,14196.07,EUR,71240000-2,"SERVIZI ARCHITETTONICI, DI INGEGNERIA E PIANIFICAZIONE",CPV,https://dati.anticorruzione.it/data/cpv/71240000-2
ocds-hu01ve-7905693,ocds-hu01ve-7905693-01,1875035,8467321E52,8467321E52,FORNITURA IN OPERA DI N. 2 SISTEMI ASPIRATORI CHIRURGICI AD ULTRASUONI - AFFIDAMENTO DIRETTO,50000,EUR,33162000-3,APPARECCHI E STRUMENTI PER SALA OPERATORIA,CPV,https://dati.anticorruzione.it/data/cpv/33162000-3
ocds-hu01ve-7908567,ocds-hu01ve-7908567-01,1804261,84706666B6,84706666B6,STUDIO MODIFICHE PROTOTIPO CASSETTO MECCATRONICO DA MONTARE SU CASSONETTI RACCOLTA IMMONDIZIA,169479,EUR,44613700-7,CASSONETTI PER RIFIUTI,CPV,https://dati.anticorruzione.it/data/cpv/44613700-7
ocds-hu01ve-7903541,ocds-hu01ve-7903541-01,1922085,8464884342,8464884342,"SPECIFICA D’ORDINE N.11/2020 - INTERVENTI DI TAGLIO ALBERI, SFALCIO ERBA E DECESPUGLIAMENTO MECCANICO LUNGO LE LINEE FERROVIARIE, NONCHÉ IN CORRISPONDENZA DELLE AREE DELLE SSE, LINEE PRIMARIE, LOCALITÀ GSM-R E RETI ALLARMATE O PARAMASSI RICADENTI NELLA GIURISDIZIONE DELLA UNITÀ TERRITORIALE MILANO LINEE NORD",1198000,EUR,77211300-5,SERVIZI DI DISBOSCAMENTO,CPV,https://dati.anticorruzione.it/data/cpv/77211300-5
ocds-hu01ve-7823088,ocds-hu01ve-7823088-01,2047634,8372108215,8372108215,LAVORI DI RIQUALIFICA DELLE BARRIERE DI SICUREZZA. AUTOSTRADA A8: MILANO-VARESE. SVINCOLO DI GAZZADA - AZZATE - BUGUGGIATE AL KM 41+900 - COMMESSA N. OI046,706853.2,EUR,45233292-2,INSTALLAZIONE DI DISPOSITIVI DI SICUREZZA,CPV,https://dati.anticorruzione.it/data/cpv/45233292-2
ocds-hu01ve-7892109,ocds-hu01ve-7892109-01,1807266,8451534A7B,8451534A7B,ADESIONE ALLA CONVENZIONE CONSIP GAS NATURALE 12 LOTTO 8 - STABILIMENTO IPZS DI FOGGIA,2268000,EUR,09123000-7,GAS NATURALE,CPV,https://dati.anticorruzione.it/data/cpv/09123000-7
ocds-hu01ve-7901456,ocds-hu01ve-7901456-01,1852853,84623475A8,84623475A8,FORNITURA DI PRODOTTI DIAGNOSTICI PER LA DETERMINAZIONE DEI (1-3)-&#946;-D-GLUCANI NEL SIERO - FUNGITELL - OCCORRENTI PER MESI 24 - S.C.I. LABORATORIO ANALISI - SETTORE BATTERIOLOGIA. RICHIESTA MIGLIORIA PREZZI ,55000,EUR,33141625-7,MATERIALE DIAGNOSTICO,CPV,https://dati.anticorruzione.it/data/cpv/33141625-7
ocds-hu01ve-7905743,ocds-hu01ve-7905743-01,1869105,846733490E,846733490E,MANUTENZIONE STRAORDINARIA STRADE COMUNALI PER ASFALTATURA ANNO 2020,317000,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7913738,ocds-hu01ve-7913738-01,1817916,8476265328,8476265328,"AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 1 C. 2 LETT.A) DELLA L. 120/2020 DI CONVERSIONE DEL D.L 76/2020, DEI LAVORI DI RIMANEGGIAMENTO E IMPERMEABILIZZAZIONE DELLA COPERTURA IN COPPI LATO SUD/EST DI PALAZZO TURCHI DI BAGNO",115188.99,EUR,45261900-3,LAVORI DI RIPARAZIONE E MANUTENZIONE DI TETTI,CPV,https://dati.anticorruzione.it/data/cpv/45261900-3
ocds-hu01ve-7987815,ocds-hu01ve-7987815-01,1968032,8560773D5A,8560773D5A,"SERVIZIO SANIFICAZIONE COVID19 USCO  POTENZA 1 E 2, RIONERO E LAVELLO_ AFFIDAMENTO AI SENSI ART. 1 LEGGE 120_2020",75000,EUR,90921000-9,SERVIZI DI DISINFEZIONE E DISINFESTAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/90921000-9
ocds-hu01ve-7915282,ocds-hu01ve-7915282-01,1923502,84784015D6,84784015D6,"ADESIONE CONVENZIONE IER PRODOTTI CARTARI, DETERGENTI, COSMETICI E ACCESSORI PER COMUNITÀ A RIDOTTO IMPATTO AMBIENTALE 4 - LOTTO 3 ACCESSORI PER COMUNITÀ PER AUSLBO",325642,EUR,19520000-7,PRODOTTI DI PLASTICA,CPV,https://dati.anticorruzione.it/data/cpv/19520000-7
ocds-hu01ve-7906811,ocds-hu01ve-7906811-01,1816728,8468710891,8468710891,PRINCIPIO ATTIVO METADONE CLORIDRATO,124156.92,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7893752,ocds-hu01ve-7893752-01,1838076,84539178FF,84539178FF,ILLUMINAZIONE PUBBLICA,1277.67,EUR,45316110-9,INSTALLAZIONE DI IMPIANTI DI ILLUMINAZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45316110-9
ocds-hu01ve-7893752,ocds-hu01ve-7893752-01,1838053,84539471C3,84539471C3,OPERE MURARIE,2619.33,EUR,45410000-4,LAVORI DI INTONACATURA,CPV,https://dati.anticorruzione.it/data/cpv/45410000-4
ocds-hu01ve-7893752,ocds-hu01ve-7893752-01,1838570,8453870238,8453870238,IMPIANTO IDRICO SANITARIO,4398,EUR,45331100-7,LAVORI DI INSTALLAZIONE DI IMPIANTI DI RISCALDAMENTO CENTRALE,CPV,https://dati.anticorruzione.it/data/cpv/45331100-7
ocds-hu01ve-7893752,ocds-hu01ve-7893752-01,1838567,8453846E66,8453846E66,IMPIANTO ELETTRICO INTERNO,1543.7,EUR,45317300-5,LAVORI DI INSTALLAZIONE ELETTRICA DI APPARECCHI DI DISTRIBUZIONE DI ELETTRICITÀ,CPV,https://dati.anticorruzione.it/data/cpv/45317300-5
ocds-hu01ve-7893752,ocds-hu01ve-7893752-01,1838113,84533748E6,84533748E6,SOSTITUZIONE INFISSI,7420.13,EUR,45421100-5,"INSTALLAZIONE DI PORTE, FINESTRE E COMPONENTI CONNESSE",CPV,https://dati.anticorruzione.it/data/cpv/45421100-5
ocds-hu01ve-7938390,ocds-hu01ve-7938390-01,1860843,850593579C,850593579C,LAVORI DI EFFICIENTAMENTO ENERGETICO IMPIANTO DI ILLUMINAZIONE EDIFICIO SCOLASTICO CADUTI PER LA PATRIA,79557.2,EUR,45311100-1,LAVORI DI CABLAGGIO ELETTRICO,CPV,https://dati.anticorruzione.it/data/cpv/45311100-1
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2101138,84214429C7,84214429C7,LOTTO 14 - CEROTTI PER SUTURA CUTANEA  IN TNT PER FERITE DA TAGLIO,28875,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2101122,8421430FDE,8421430FDE,"LOTTO 13 - POLVERE EMOSTATICA IN GRAMMI RIASSORBIBILE IN TEMPI RAPIDI (CIRCA 48-72 ORE), DERIVATA DA AMIDO VEGETALE, INDICATA NELLE PROCEDURE CHIRURGICHE ANCHE LAPAROSCOPICHE",131250,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2101038,842132593A,842132593A,"LOTTO 11 - PATCH EMOSTATICO, RIASSORBIBILE, TOTALMENTE SINTETICO, COMPOSTO DI CELLULOSA OSSIDATA RIGENERATA, PEG ",32287.5,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095762,8421238171,8421238171,"LOTTO 6 - MEDICAZIONE EMOSTATICA STERILE, ASSORBIBILE, IN CELLULOSA OSSIDATA E RIGENERATA IN FORMA FIBRILLARE COSTITUITA DA 7 STRATI SEPARABILI",819000,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095363,84210820B5,84210820B5,LOTTO 2 - CERA PER OSSA COMPOSTA DA CERA D'API BIANCA ,2800,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095286,8421063107,8421063107,LOTTO 1 - TAMPONE NASALE IN SPUGNA EMOSTATICA STERILE,2940,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2100995,84212825BF,84212825BF,LOTTO 8 - EMOSTATICO IN SCHIUMA DI GELATINA ANIMALE E TROMBINA UMANA,195930,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095631,8421137E14,8421137E14,LOTTO 4 - MEDICAZIONE EMOSTATICA STERILE A PH NEUTRO TIPO TAMPONE ANALE,4200,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095707,8421212BF9,8421212BF9,"MEDICAZIONE EMOSTATICA STERILE, ASSORBIBILE, IN CELLULOSA OSSIDATA E RIGENERATA IN VARIE MISURE",134431.5,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095522,8421126503,8421126503,LOTTO 3 -  MEDICAZIONE EMOSTATICA STERILE A PH NEUTRO,3062.5,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2101083,8421369D88,8421369D88,LOTTO 12 - COLLA LIQUIDA CHIRURGICA DI ORIGINE SINTETICA PER USO INTERNO A BASE DI CIANOACRILATO RIASSORBIBILE AD AZIONE RAPIDA,44240,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7865447,ocds-hu01ve-7865447-01,2095781,8421268A30,8421268A30,"LOTTO 7 - MEDICAZIONE EMOSTATICA STERILE, ASSORBIBILE, IN CELLULOSA OSSIDATA E RIGENERATA  IN FORMA FIBRILLARE NON TESSUTA ADATTO ALL'INTRODUZIONE IN TROCAR",108500,EUR,33141127-6,EMOSTATICI RIASSORBIBILI,CPV,https://dati.anticorruzione.it/data/cpv/33141127-6
ocds-hu01ve-7860711,ocds-hu01ve-7860711-01,1794060,8415833517,8415833517,"SERVIZI MAC DEI SISTEMI ANAS IN AMBIENTE BUSINESS OBJECT, PHP, ORACLE, MICROSOFT ASP",336000,EUR,72260000-5,SERVIZI CONNESSI AL SOFTWARE,CPV,https://dati.anticorruzione.it/data/cpv/72260000-5
ocds-hu01ve-7923203,ocds-hu01ve-7923203-01,1814690,848799965B,848799965B,ADESIONE ALLA CONVENZIONE ARCA_2019_001.12 LOTTO 22 LEO PHARMA,44100,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7907878,ocds-hu01ve-7907878-01,1797509,8470070ADF,8470070ADF,CONSULENZA ORGANIZZATIVA AZIENDALE,49000,EUR,79411000-8,SERVIZI GENERALI DI CONSULENZA GESTIONALE,CPV,https://dati.anticorruzione.it/data/cpv/79411000-8
ocds-hu01ve-7921209,ocds-hu01ve-7921209-01,1812759,8485842259,8485842259,MESSA IN SICUREZZA STRADA DELLA ZERBETTA .LEGGE DI BILANCIO 2020,36904.49,EUR,45233120-6,LAVORI DI COSTRUZIONE DI STRADE,CPV,https://dati.anticorruzione.it/data/cpv/45233120-6
ocds-hu01ve-7904146,ocds-hu01ve-7904146-01,1865652,846550106D,846550106D,FORNITURA DI 'SISTEMA DI SEQUENZIAMENTO MISEQ' ,96823.5,EUR,38432000-2,APPARECCHI PER ANALISI,CPV,https://dati.anticorruzione.it/data/cpv/38432000-2
ocds-hu01ve-7916497,ocds-hu01ve-7916497-01,1958273,8479828F6C,8479828F6C,"CODICE OPERA 19156:  SCUOLA PRIMARIA P. TRUBAR DI VIA GRUDEN N.19 LOC. BASOVIZZA -  TRIESTE: MANUTENZIONE STRAORDINARIA DELLA COPERTURA   EURO 232.504,49 ",172000,EUR,45262522-6,LAVORI EDILI,CPV,https://dati.anticorruzione.it/data/cpv/45262522-6
ocds-hu01ve-7922524,ocds-hu01ve-7922524-01,1999907,84872750E6,84872750E6,LOTTO 1: COPERTURA E PARAMENTI LAPIDEI CORPO ALTO E ABSIDI,125223.24,EUR,45261900-3,LAVORI DI RIPARAZIONE E MANUTENZIONE DI TETTI,CPV,https://dati.anticorruzione.it/data/cpv/45261900-3
ocds-hu01ve-7865476,ocds-hu01ve-7865476-01,1940561,8421042FAE,8421042FAE,SERVIZIO DI SEGNALETICA ED ASSISTENZA ALLA VIABILITÀ,211924.23,EUR,45233294-6,INSTALLAZIONE DI SEGNALI STRADALI,CPV,https://dati.anticorruzione.it/data/cpv/45233294-6
ocds-hu01ve-7925930,ocds-hu01ve-7925930-01,1959530,84912419BC,84912419BC,"LAVORI DI MESSA IN SICUREZZA VIA ZANARDELLI, VIA MONTEBELLO E VIA COLOMBO",39800,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814118,849492490B,849492490B,AFFIDAMENTO DI NR. 20 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,135810,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814133,849486150F,849486150F,AFFIDAMENTO DI NR. 3 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,22620,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814097,849463066E,849463066E,AFFIDAMENTO DI NR. 2 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,12000,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814081,8494601E7D,8494601E7D,AFFIDAMENTO  DI NR. 22 CORSE BIS CON PROCEDURA D'URGENZA  PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,104697.11,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814125,8494773C6E,8494773C6E,AFFIDAMENTO DI NR. 4 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,24960,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814112,84947086CC,84947086CC,AFFIDAMENTO DI NR. 1 CORSA BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,6150,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814129,8494797040,8494797040,AFFIDAMENTO DI NR. 3 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,14647.09,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814113,8494755D93,8494755D93,AFFIDAMENTO DI NR. 5 CORSE  BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,24000,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814124,849496393A,849496393A,AFFIDAMENTO DI NR. 3 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,10000,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814139,849489511F,849489511F,AFFIDAMENTO DI NR. 10  CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,38540,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814101,8494678E08,8494678E08,AFFIDAMENTO DI NR. 3 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,31160,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814136,8494884809,8494884809,AFFIDAMENTO DI NR. 2 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,13560,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7929001,ocds-hu01ve-7929001-01,1814140,8494913FF5,8494913FF5,AFFIDAMENTO DI NR. 3 CORSE BIS CON PROCEDURA D'URGENZA PER GARANTIRE LE MISURE DI CONTENIMENTO EMERGENZA COVID,12480,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7907358,ocds-hu01ve-7907358-01,1879027,8469410A39,8469410A39,PIASTRA GIOCHI POLIVALENTE ED AREA PARCHEGGIO IN VIA MONTE ANGIOLINO,71600,EUR,45212211-8,LAVORI DI COSTRUZIONE DI PISTE DI PATTINAGGIO,CPV,https://dati.anticorruzione.it/data/cpv/45212211-8
ocds-hu01ve-7919949,ocds-hu01ve-7919949-01,1930849,8484076100,8484076100,DISPOSITIVI MEDICI PER EMODINAMICA (ESCLUSI STENT) ADESIONE INTERCENTER AUSL BO - LOTTO 12 ABBOTT MEDICAL,54000,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7916947,ocds-hu01ve-7916947-01,1859546,8480389E60,8480389E60,"LOTTO 1 RICHIESTA FORNITURE DI N^ 185 BRONCOSCOPI PER LE ESIGENZE DELLA U.O. ANESTESIA E RIANIMAZIONE, U.O. DI CARDIOANESTESIA E TERAPIA INTENSIVA E PER U.O.C. DI RIANIMAZIONE 2. NOTA S.C. FARMACIA NP/2020/3801 DEL 26/08/2020. TRATTATIVA DIRETTA CON DITTA EUROMED",53650,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7965206,ocds-hu01ve-7965206-01,1850858,85366602B0,85366602B0,"AFFIDAMENTO 'PONTE' IN VIA D'URGENZA, AI SENSI DELL'ART. 63 D.LGS. 50/2016, DEL SERVIZIO DI ASSISTENZA TECNICA SU ECOTOMOGRAFI ESAOTE",75000,EUR,50421000-2,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI ATTREZZATURE MEDICHE,CPV,https://dati.anticorruzione.it/data/cpv/50421000-2
ocds-hu01ve-7900549,ocds-hu01ve-7900549-01,1804213,8461366C1A,8461366C1A,"IN2001D217 - POTENZIAMENTO DEPURATORE DI VIA SAN GIOVANNI E COLLEGAMENTO ALLA RETE FOGNARIA - PRATA DI PORDENONE. ATTIVITÀ DI PROGETTAZIONE DEFINITIVA ED ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE",51372.26,EUR,71310000-4,SERVIZI DI CONSULENZA INGEGNERISTICA E DI COSTRUZIONE,CPV,https://dati.anticorruzione.it/data/cpv/71310000-4
